project,surface_type,source_path,canonical_doc_path,audience,diataxis_type,owner_status,verification_command,gap_status,reviewer_notes
helm-ai-kernel,protocol,protocols/spec,protocols/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,protocol,protocols/specs,protocols/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,protocol,protocols/specs/rfc/receipt-pq-hybrid-profile-v1.md,protocols/specs/rfc/receipt-pq-hybrid-profile-v1.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,PQ-hybrid receipt signature profile RFC (Ed25519 + ML-DSA-65 dual signatures); golden conformance vectors live at core/pkg/crypto/testdata/receipt_pq_hybrid_profile_v1.json and the reference verifier is crypto.VerifyReceiptProfile.
helm-ai-kernel,surface,release/vex,release/README.md,maintainer,explanation,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,schema,schemas/approvals,schemas/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,schema,schemas/artifact_manifest.json,schemas/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,schema,schemas/channel_envelope.json,schemas/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,schema,schemas/connector_release.json,docs/operations/connector-release-authority.md,kernel-guardian,reference,owned-active,make verify-connector-release-authority-vectors && make docs-coverage && make docs-truth,covered,Kernel-owned exact-version connector release authority schema with normalized provenance hashes monotonic revision validity and terminal revocation semantics.
helm-ai-kernel,schema,schemas/connector_release_authority_envelope.json,docs/operations/connector-release-authority.md,kernel-guardian,reference,owned-active,make verify-connector-release-authority-vectors && make docs-coverage && make docs-truth,covered,Detached Ed25519 envelope for one sealed connector release authority statement; signature validity alone does not establish current registry state.
helm-ai-kernel,schema,schemas/connector_effect_acknowledgement.json,docs/operations/effect-close.md,kernel-guardian,reference,owned-active,make verify-effect-close-vectors && make docs-coverage && make docs-truth,covered,Connector runtime statement binds an exact source observation to the approved execution with explicit APPLIED or NOT_APPLIED outcome; it has no terminal Kernel authority by itself.
helm-ai-kernel,schema,schemas/connector_effect_acknowledgement_envelope.json,docs/operations/effect-close.md,kernel-guardian,reference,owned-active,make verify-effect-close-vectors && make docs-coverage && make docs-truth,covered,Detached Ed25519 connector acknowledgement envelope whose issuer key and lifetime must be deployment-pinned for the exact certified connector release.
helm-ai-kernel,schema,schemas/connector_effect_acknowledgement_v2.json,docs/operations/effect-close.md,kernel-guardian,reference,owned-active,make verify-effect-close-vectors && make docs-coverage && make docs-truth,covered,Connector acknowledgement v2 binds exact adapter version activation identity expected finality observed external facts resolution state and conditional compensation while granting no Kernel close authority.
helm-ai-kernel,schema,schemas/connector_effect_acknowledgement_envelope_v2.json,docs/operations/effect-close.md,kernel-guardian,reference,owned-active,make verify-effect-close-vectors && make docs-coverage && make docs-truth,covered,Detached classical Ed25519 envelope for the v2 connector acknowledgement whose pinned key validity and exact signed content are verified independently of provider finality.
helm-ai-kernel,schema,schemas/connector_effect_acknowledgement_v3.json,docs/operations/effect-close.md,kernel-guardian,reference,owned-active,make verify-effect-close-vectors && make docs-coverage && make docs-truth,covered,Connector acknowledgement v3 retains v2 lineage and binds an optional disposition receipt hash requiring a reconciliation ref; it grants no Kernel close or effect execution authority.
helm-ai-kernel,schema,schemas/connector_effect_acknowledgement_envelope_v3.json,docs/operations/effect-close.md,kernel-guardian,reference,owned-active,make verify-effect-close-vectors && make docs-coverage && make docs-truth,covered,Detached classical Ed25519 envelope uses a separate v3 signature domain over the complete acknowledgement including disposition binding; signature validity does not establish current FENCE or provider state.
helm-ai-kernel,schema,schemas/effect_close_receipt.json,docs/operations/effect-close.md,kernel-guardian,reference,owned-active,make verify-effect-close-vectors && make docs-coverage && make docs-truth,covered,Kernel-signed terminal receipt binds a verified connector acknowledgement EvidencePack and exact prior reservation head; the contract is internal and not deployed Data Plane evidence.
helm-ai-kernel,schema,schemas/effect_close_receipt_v2.json,docs/operations/effect-close.md,kernel-guardian,reference,owned-active,make verify-effect-close-vectors && make docs-coverage && make docs-truth,covered,Kernel effect close receipt v2 preserves activation adapter finality external-fact compensation and sealed EvidencePack bindings in a signed COMPLETED record; unresolved results cannot close and v2 runtime persistence is not implemented.
helm-ai-kernel,schema,schemas/effect_close_receipt_v3.json,docs/operations/effect-close.md,kernel-guardian,reference,owned-active,make verify-effect-close-vectors && make docs-coverage && make docs-truth,covered,Kernel effect close receipt v3 requires exact acknowledgement disposition binding in addition to v2 lineage; runtime and PostgreSQL closure still consume v1 and must retain current FENCE and non-HOLD checks on adoption.
helm-ai-kernel,schema,schemas/evidence_pack_successor.json,protocols/spec/evidence-pack-v1.md,kernel-guardian,reference,owned-active,make verify-evidence-pack-successor-vectors && make docs-coverage && make docs-truth,covered,Immutable EvidencePack addendum schema binds sealed predecessor frozen activation outcome measurement and window identities plus observed evidence without granting execution authority.
helm-ai-kernel,schema,schemas/effect_disposition_command.json,docs/operations/effect-disposition.md,kernel-guardian,reference,owned-active,make verify-effect-disposition-vectors && make docs-coverage && make docs-truth,covered,Control Plane-signed active-work instruction binds current FENCE exact reservation and chain position but grants no external execution authority.
helm-ai-kernel,schema,schemas/effect_disposition_command_envelope.json,docs/operations/effect-disposition.md,kernel-guardian,reference,owned-active,make verify-effect-disposition-vectors && make docs-coverage && make docs-truth,covered,Detached Ed25519 envelope for one exact disposition command whose authority audience key and lifetime must be deployment-pinned.
helm-ai-kernel,schema,schemas/effect_disposition_receipt.json,docs/operations/effect-disposition.md,kernel-guardian,reference,owned-active,make verify-effect-disposition-vectors && make docs-coverage && make docs-truth,covered,Kernel-signed durable disposition acknowledgement fixes execution authority to NONE and binds the exact command FENCE reservation and predecessor.
helm-ai-kernel,schema,schemas/connectors,schemas/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
